Uniq Id,Openness,Neuroticism,Conscientiousness,Agreeableness,Extroversion,Prediction
593bc9152fb6e4da72d5367e28f0230e,0.8735550698095744,0.9453338847206632,6.682420590378291,1.4986904550914713,0.0,responsible
c55cc4e6496590356451316328ddbc7c,0.0,0.0,7.111616161616162,2.8883838383838385,0.0,responsible
4f5b4d70ad04fcfe20b84e7bdd38ee86,3.333333333333333,0.0,6.666666666666666,0.0,0.0,responsible
a2b98a1a26f9305b8ae228aba13ee4da,0.0,0.0,10.0,0.0,0.0,responsible
14c58bc29c62d222c6a5820a644d0ebe,0.0,0.0,8.174923936242678,1.8250760637573225,0.0,responsible
0a247e8b67a0e4b6c75d4d4f33a412c5,0.0,0.0,10.0,0.0,0.0,responsible
b195108ae1cd8ad8d71c4232beffc1be,0.0,0.0,0.0,0.0,0.0,responsible
09891b90acdb6136640910cda47c49d3,0.0,0.0,10.0,0.0,0.0,responsible
43ebb451c8f7200589d999b6c62a03b4,0.0,0.0,3.1194414429390744,6.880558557060925,0.0,serious
be2f681aee910a1344753d490fd07384,0.0,0.0,7.340623774029032,2.659376225970969,0.0,responsible
7b549591a582ba2fe5368b1e750230f7,0.0,0.0,10.0,0.0,0.0,responsible
226e44360f2c5fa75d3d48d26fe46d0b,0.0,0.0,10.0,0.0,0.0,responsible
dab7c7a28a1df94742f4ba2d67dfad19,0.0,0.0,7.844827586206896,2.1551724137931036,0.0,responsible
43111f6794459aec4c6416be788cd4b0,0.0,0.0,2.6982419386801797,7.30175806131982,0.0,serious
7dea763b47be3e809728dfe0f92a4400,0.0,0.0,5.0,5.0,0.0,responsible
e39a91468f0c0df05bb2c032da08949e,0.0,0.0,10.0,0.0,0.0,responsible
1782279959d4ead421c556fe44a54ead,0.0,0.0,0.0,0.0,0.0,responsible
8162b04f2d0bdd9d3e7905df6f4e16d2,0.0,0.0,10.0,0.0,0.0,responsible
802559ead1a390936b510e6dc5600b18,0.0,0.0,0.0,0.0,0.0,responsible
8ead170354d98692d285ffbe732e5057,0.24610822831727203,0.0,6.762819479807909,2.3899829181035877,0.6010893737712315,responsible
58723cbd2243d0bd0965ecded267bbb8,2.0,0.0,4.0,0.0,4.0,responsible
0560b6903784f650f5ca2489f79ee98d,0.0,0.0,10.0,0.0,0.0,responsible
a9aa993265b93187ded85510c16ce06a,0.0,0.0,10.0,0.0,0.0,responsible
66f2848e837c72f74d1fc674f964cdc8,0.0,0.0,10.0,0.0,0.0,responsible
95963d6fdbd4ffcf6c01d3144a82d64e,0.0,0.0,10.0,0.0,0.0,responsible
1599be3267c22465e53eb865cd4a42e8,0.0,0.0,10.0,0.0,0.0,responsible
147536713cbd51c3fc324488b75b4bc6,2.298074873907793,0.0,7.701925126092206,0.0,0.0,responsible
b37f1de8393731ca36db85c6e07a3cf1,0.0,0.0,6.00338106603023,3.996618933969769,0.0,responsible
da6122bd6f562f8d8d08083b5d3bbec7,0.0,0.0,10.0,0.0,0.0,responsible
1676edd92529704f6d775400b13ea4dd,4.059781396386349,0.0,5.940218603613651,0.0,0.0,responsible
d0c208f53365872835c948161af86942,0.0,0.0,10.0,0.0,0.0,responsible
4d27c7cea645f6f8ed2c643046dc9527,6.342236611358424,0.0,0.0,3.657763388641575,0.0,responsible
28336fd08c2d248a2a9920d25f7ab3c4,0.0,0.0,0.0,10.0,0.0,serious
8c2a2b189489aaf713041e5a614ad0f6,0.0,0.0,0.0,0.0,0.0,responsible
2c04750b9d34b3e029a2105ccdf33771,1.5677383196616907,0.0,4.9720622951376505,3.460199385200659,0.0,responsible
6da7f935c9c3e881124195961429fef2,0.9133101945274034,0.0,5.721204294131891,3.365485511340705,0.0,responsible
d5a5ff0e7c193db38e10fb5c7f7a45dc,0.0,0.0,10.0,0.0,0.0,responsible
1ade62df12ebb23285ba34136779868f,0.0,0.0,10.0,0.0,0.0,responsible
d7461d1a60113255a2dc1d78a4e8f482,0.0,0.0,8.565631189912557,-1.4343688100874439,0.0,responsible
896d0f8f0364c36726b2167d9438efaf,0.0,0.0,6.421895861148198,3.578104138851802,0.0,responsible
e20440e6578fb94cde29c67ece5385fc,0.0,0.0,-10.0,0.0,0.0,responsible
4b4f391ca61bba473b30427d24458618,2.861656820991895,0.0,7.138343179008105,0.0,0.0,responsible
69c2b5bc0ab58e86f314efea2f8d8263,0.0,0.0,10.0,0.0,0.0,responsible
3ed9a49ce958356aacecb362ea75d28b,0.0,0.0,10.0,0.0,0.0,responsible
97398cd0355cdd8fcd2aa647564ae74c,0.0,0.0,2.5,7.500000000000001,0.0,serious
0e362d8602fc2350c0ca5091f3e1964e,0.0,0.0,5.09158328804782,4.908416711952178,0.0,responsible
96d78944eaa4f75f78b0dcbdb640f961,0.0,0.0,0.0,0.0,0.0,responsible
7ef5e586595dd0dc65b2182c48786de2,2.796348314606742,0.0,1.6109550561797752,5.592696629213484,0.0,responsible
31cf8e4c74a744850f546f6a8545916c,0.0,0.0,5.235082920157293,4.764917079842708,0.0,responsible
9b6e6e91c577342593908d181bd8475b,0.0,7.971273228921528,2.028726771078471,0.0,0.0,extraverted
7f351964505e1dd57fea65cba1f395e4,0.0,0.0,0.0,0.0,0.0,responsible
2ce7018e09c552fc6a973cfde8f827ea,0.0,0.0,0.0,0.0,0.0,responsible
8a8daf0260f3c5572372917cc0216751,0.0,0.0,0.0,0.0,0.0,responsible
10fdfd4e9df8c41b9500aa075f1fa859,0.0,0.0,10.0,0.0,0.0,responsible
0107ed180a3baad177471b38a47bd454,0.0,0.0,0.0,0.0,0.0,responsible
c66e8d4e40a0181ba1b34e72e73ddb5b,0.0,0.0,-10.0,0.0,0.0,responsible
a925c0796ae30fdf89483b157207444e,8.310071542761255,0.0,0.8657694531684033,0.8241590040703408,0.0,extraverted
a36a8d4a8dc9b2712935a876357816b1,0.0,0.0,0.0,0.0,0.0,responsible
fb30c8305a094c228ef8106b5afcd7d2,1.5169471438729556,1.5169471438729556,6.051196966105712,0.9149087461483764,0.0,responsible
0201d4311c5bce8cede5b6977298eb89,5.0,0.0,2.5,2.5,0.0,responsible
f4c7f81acc3b62858251d132ab4b55ea,0.0,0.0,0.0,0.0,0.0,responsible
0f9835231bb8d8736a1069364948e264,0.0,0.0,0.0,10.0,0.0,serious
16484773be4e13cd612d335d375e55d9,0.0,0.20681140034983014,9.704702129848751,-0.0884864698014199,0.0,responsible
540c9792906526db601fbd0be93787ce,7.70355093256815,-0.8715925394548062,1.4248565279770444,0.0,0.0,extraverted
0235a80e95f89bd28fd35939ff4a436f,0.0,0.0,8.654818291110821,1.3451817088891782,0.0,responsible
0733f196c6a2fed9f8e64cec0335a093,0.0,0.0,5.393498330977656,4.606501669022344,0.0,responsible
dce7aa2e2c20a638596d3ff67f40a87c,0.0,0.0,0.0,0.0,0.0,responsible
3696b4fdea6729779f797c9b2c02a092,0.0,5.0,5.0,0.0,0.0,serious
c9d07f5e827a1fe139ca468d33bd696b,0.0,0.0,8.84571553802323,1.1542844619767696,0.0,responsible
10bab238fe7d5e6f6808a6ac4471949a,0.0,0.0,0.0,0.0,0.0,responsible
adcfbe8a9fb9b3a5b5447d2ba6fdc265,0.0,0.0,0.0,10.0,0.0,serious
45b1ff8ad5edae9ec1fb653ab3d19d62,0.0,0.0,0.0,10.0,0.0,serious
6f522132191070271bbe4f51e9cb3d7c,0.0,0.0,10.0,0.0,0.0,responsible
ccdbce292bb1f51127b118f5061d69ba,0.0,0.0,5.753630889125044,4.246369110874956,0.0,responsible
33ae3ffef1499c7bec63054568759fd9,0.0,0.0,0.0,0.0,0.0,responsible
e53fec585ec12432aacad2e08f0e1793,1.9164800741222796,0.0,7.32939191052382,0.7541280153539007,0.0,responsible
52da55b1c0c86d361d217c8d0f1c2842,0.0,0.0,0.0,10.0,0.0,serious
ad4e29c4becd175612b3e3ceb768e73e,0.0,0.0,10.0,0.0,0.0,responsible
80c02e09ff60683e1544fa33a0c318ff,0.0,0.0,0.0,0.0,0.0,responsible
5b58a664c4d816233a731045c4c7bfd0,0.0,0.0,10.0,0.0,0.0,responsible
e7801f72259a9c652826f2ffbab4ce30,0.0,0.0,0.0,10.0,0.0,serious
9649f4cf69292e96456e063930b5a960,0.0,0.0,7.031805745554037,1.0123119015047881,1.9558823529411766,responsible
9934f2bd86a293b77375e1df22ff3c92,1.6555338191917452,0.0,6.067182257721195,2.2772839230870594,0.0,responsible
54c8446c972da4fe8f77636053ca94b3,0.0,0.0,0.0,10.0,0.0,serious
baebf36c02bb8f897b52bb3552148122,0.0,0.0,-6.5810801118841,3.418919888115901,0.0,responsible
251bc63e358013a158f01f531ee0f7ab,0.0,0.0,10.0,0.0,0.0,responsible
0063ab49ba509b2f4984e61a36b0055a,0.0,0.0,10.0,0.0,0.0,responsible
00d5f0e6a869ff7a38f8d4e29458c506,0.0,0.0,10.0,0.0,0.0,responsible
b839c76ebe2e7bfb12a6567a5c714f30,0.0,0.0,0.0,0.0,0.0,responsible
7504ea4ee9878079846ab65d0014e79f,0.0,3.333333333333334,6.666666666666668,0.0,0.0,responsible
c30289ef5a7b79550959a07e9d15df39,0.0,0.0,5.0,5.0,0.0,responsible
f68025112e7db4bfbaf0dd7445db9d5f,0.0,0.0,0.0,10.0,0.0,serious
5ac8ceb7494bf35e1622b09a4a3dacc4,0.0,0.0,-5.25596421471173,4.74403578528827,0.0,responsible
6b008c8fc82c7fcf92a136c8fb87f02b,0.0,0.0,3.9254942767950056,6.074505723204995,0.0,serious
89aca185d20555534f5fa641ec36d481,0.204006742887286,0.0,6.297833790121899,2.566310792059906,0.9318486749309084,responsible
afebb0dc51b489318e62842ec3746055,0.0,0.0,-10.0,0.0,0.0,responsible
587cc5aa9d29181c4697a57baf1583f5,0.0,0.0,0.0,0.0,0.0,responsible
dd88041b878c8013d4285b00857feb10,0.0,0.0,10.0,0.0,0.0,responsible
eab2b64b5a24a3bbfdc008a527f81d66,3.034081721500094,0.0,5.716151501959078,1.2497667765408296,0.0,responsible
b50b15481f819186110237ee260c0dad,0.0,0.0,0.0,10.0,0.0,serious
c8e47d308d02dea7feda0000461ba48a,0.0,0.0,0.0,0.0,0.0,responsible
ce24a4eb2f4b2bab5837af91aba04f31,0.9746087169591717,0.0,9.025391283040827,0.0,0.0,responsible
c7e1ed99b299b0f1f7f03e23ad7376a4,0.0,0.0,10.0,0.0,0.0,responsible
db5eb7a3792ab3a104546bc654b20d7d,0.0,0.0,0.0,0.0,0.0,responsible
fd95b5ca91533d7ecc98afa18ac44224,0.0,0.0,2.262591476538958,7.737408523461041,0.0,serious
09b32fb911b90fb0884e20d9b03e4a86,0.0,0.0,0.0,-10.0,0.0,responsible
62b50cabc826b667898331f0ccb1fd9f,0.8015111791431222,0.8015111791431222,5.470696477714992,2.9262811639987625,0.0,responsible
6b1c47c59c6e93ca795d0c2812ac4051,2.4720852330883036,0.0,6.302689122545826,1.2252256443658696,0.0,responsible
553628897e123b196ecbace5d987eb09,0.0,0.0,0.0,10.0,0.0,serious
2e412ee0c7902f9c2ddc020ffef1bc3b,7.211371450852503,0.0,0.7922441600794016,1.9963843890680941,0.0,extraverted
ddf4cbcf331ca61425e0a2318c00ca4b,0.0,0.0,7.867931835786212,2.1320681642137878,0.0,responsible
611c6b428d0184f3346f74f8a661d37a,0.0,0.0,10.0,0.0,0.0,responsible
5f7bcc0cddbd36738e024022ddc77bb9,0.0,0.0,10.0,0.0,0.0,responsible
72d3eb2b593391437e6bd6acbfbec1ad,1.7644503383940005,4.9117431863910745,2.69937808670203,0.6244283885128954,0.0,responsible
7bf24a87bced4ebab51f972fc4a9cdcb,0.0,0.0,10.0,0.0,0.0,responsible
015deb38668e01ee743628528c4fc50b,0.0,0.0,10.0,0.0,0.0,responsible
8ae159ea742976ef279048dcc019c44e,10.0,0.0,0.0,0.0,0.0,extraverted
2ae45a957c6022e76b72d436ac5267b3,0.0,0.0,10.0,0.0,0.0,responsible
f78742630a89b731275a888f6b964c31,0.0,0.0,9.642085129239758,0.35791487076024153,0.0,responsible
d868466b7e8f14e2f82d95dfff929a26,2.627885799989287,0.0,7.372114200010714,0.0,0.0,responsible
ad71d1e11c331b2ef4f8f4b3982f8b14,0.0,0.0,0.0,0.0,0.0,responsible
888d3020257f52ecee813aac375d0bdb,0.0,0.0,7.732480759215323,1.104681442046178,-1.1628377987384988,responsible
4144974e558c67f4225ab64858630088,0.0,0.0,6.129032258064515,3.870967741935484,0.0,responsible
34e884988ff514a935e406f0f2bfec99,7.20384258446412,0.0,1.3980787077679402,1.3980787077679402,0.0,extraverted
424c8b5e849d2d0c0fbd4e5c33d9a401,0.0,0.0,5.0,5.0,0.0,responsible
6a0a2fa7cabba1e4d5fe0b276346bec1,6.651720659118933,0.0,3.3482793408810667,0.0,0.0,lively
763ed5cfa44929ce1147a77a942a9782,0.0,0.0,5.910388482065284,0.0,4.089611517934715,serious
973dac0d05c07bdfd20df1a22e6eff95,0.0,0.0,7.777777777777778,2.2222222222222223,0.0,responsible
2387cf0b7130426fe82a120beb6db9ca,0.0,0.0,10.0,0.0,0.0,responsible
e5bf1e51bdf7a257b3f8b3fdf74e3dc3,0.0,0.0,9.258723770075418,0.741276229924583,0.0,responsible
9e0951b23beeaa95915dc961fb94d0ca,0.0,0.0,0.0,0.0,0.0,responsible
b17e7be573f8eef24b9414f3c1c031d8,0.0,0.0,9.221421150395114,0.7785788496048862,0.0,responsible
0f31ea6ac4cbea3074bb22712a2e001b,0.0,0.0,10.0,0.0,0.0,responsible
ac579115a8a8fbdd80728aa981643402,3.7853590935028936,0.0,6.214640906497106,0.0,0.0,responsible
6c4a12e434022406cab2be6c7b5b9f0f,4.881045980023878,0.0,4.5298622637663435,0.0,-0.5890917562097785,responsible
21d77ab3e6893d75764af4ac8a84feb3,0.0,0.0,10.0,0.0,0.0,responsible
f247f7aab25e623b1cfacfa5e1a85a07,10.0,0.0,0.0,0.0,0.0,extraverted
24e37c473bbb044cb12969a21ddf9f79,0.0,0.0,0.0,0.0,0.0,responsible
3637b34704837206ae27949a3902c1f2,0.0,0.0,8.230301315603338,0.0,1.7696986843966613,responsible
b07943efd4df8dc654b8505d03d877b2,0.0,0.0,3.333333333333333,3.333333333333333,3.333333333333333,responsible
b4c1e3b499e9f8e07f23085362027983,0.0,0.0,8.271932815331887,1.7280671846681142,0.0,responsible
488518a587efb0ea083de4b28cfc67c4,0.0,0.0,4.67888740372987,5.321112596270129,0.0,responsible
37fd0833767226c0cc865059f43f660a,0.0,0.0,0.0,0.0,0.0,responsible
961e27caafc29d6a3f78db2826f04777,0.0,0.0,6.1365769712140175,3.8634230287859825,0.0,responsible
5a1c862b3477bea4c0148fa08c5f0084,0.0,0.0,0.0,0.0,0.0,responsible
65b79810e61ccfe54121970fed80a26e,0.0,0.0,0.0,0.0,0.0,responsible
4a9bfe1112a3272c2dda448a60486bea,1.5223621690926916,0.0,5.389923825326193,1.515574326872313,1.5721396787088016,responsible
b452d7bfa11a2fce11c84c1bfbe828e8,0.0,0.0,10.0,0.0,0.0,responsible
ec4b3f4ff9ac86a6d7820c5d43e79bad,0.0,0.0,10.0,0.0,0.0,responsible
3c353e8ad3c2113b3559fa95221a856d,0.0,0.0,0.0,0.0,0.0,responsible
3c810051a53f889b42de091394a92191,0.0,0.0,0.0,-10.0,0.0,responsible
89a828331175f872d4fabcc9aadc6729,0.0,0.0,3.389101161108432,3.256668026857588,3.3542308120339803,responsible
f5b8f8f54bf8deef9e3a851bab32891b,0.0,0.0,0.0,0.0,0.0,responsible
5363425aee5bac8c629d229659998cae,0.0,0.0,10.0,0.0,0.0,responsible
4ff958378c2c54fe29b8abeb6a365454,0.0,0.0,10.0,0.0,0.0,responsible
8870ab775cf6f9edf42bdac8f45b094b,0.0,0.0,10.0,0.0,0.0,responsible
6fe94c0296c7626d56e976e2a9f63b55,0.7321071540741988,0.0,5.903662450877501,1.311388759087183,2.0528416359611152,responsible
60071c050ba3c85c36e6267d1a8e38cb,0.0,0.0,0.0,0.0,0.0,responsible
5a4563d26309989ec292c37b2f0d4692,0.0,0.0,10.0,0.0,0.0,responsible
61b5b7b8255d9568f90917f413f4b131,0.5540822709531908,0.0,8.71589297199193,0.7300247570548799,0.0,responsible
fc2a0071c1ff3e2528f346805f1fc8ea,10.0,0.0,0.0,0.0,0.0,extraverted
9a2826afa29e27285e1cc3ef6ad8f45a,0.0,0.0,7.270318392754497,1.3648408036227515,1.3648408036227515,responsible
fdc2aa10f20b8cd6243004cda5d34ebb,0.0,0.0,10.0,0.0,0.0,responsible
c8ab16632f70e90bb9e64e50688f20ce,0.0,3.333333333333333,6.666666666666666,0.0,0.0,responsible
d7c992d1b02f38b1998f461fff054815,0.0,0.0,10.0,0.0,0.0,responsible
9b3998a67527b6ad927fe5ece469be09,0.0,0.0,0.0,0.0,0.0,responsible
aa14f840619e28554c938d36a9718b17,0.0,0.0,6.421792363978845,3.5782076360211548,0.0,responsible
87711c9fd68aba0bf9e3f1a8407dcf0e,0.0,0.0,0.0,0.0,0.0,responsible
70f840b48c8f391f48d5eab6c2c938ba,0.0,0.0,0.0,10.0,0.0,serious
7d4cdbce62e2e659c4aad4a730a4b4a0,0.0,0.0,7.837753940606353,2.162246059393646,0.0,responsible
837c4e056f5f1c718c23ba818d245edd,5.600631412786109,0.0,0.0,4.399368587213892,0.0,responsible
d08fab367a863f314c5e2e5418adf018,0.0,0.0,9.602601156069344,-0.3973988439306557,0.0,responsible
b0ff5f8c1e25fff4dcd23d3c0f82fc23,0.0,0.0,6.301771430964446,3.698228569035554,0.0,responsible
07b732ee24e79bfe24a93014a1b08221,0.0,0.0,-10.0,0.0,0.0,responsible
002e8b5ec95b1187dd27d683ac147cde,0.0,0.0,5.0470961567521275,1.6509679477492907,3.3019358954985814,responsible
0d53137a750d17d1298d3b1cbf375869,0.0,0.0,4.601891817430435,5.398108182569566,0.0,responsible
1ca74a750b6a5627857dc788df48e9a2,0.0,0.0,0.0,0.0,0.0,responsible
673d870d7cfdcea192e941da4a0c2419,0.0,0.0,-0.8082283728826944,9.191771627117307,0.0,serious
dae30116957f4035d140b0c04e141119,0.0,0.0,0.0,0.0,0.0,responsible
45edeeda307599b230fdc380fee00238,0.0,0.0,0.0,0.0,0.0,responsible
182902270140f34180d2b7c1cda955fc,3.333333333333333,0.0,6.666666666666666,0.0,0.0,responsible
ec4c08a24bce82c9a29bb4b44e1167de,2.771770645018248,0.0,7.228229354981751,0.0,0.0,responsible
a18a9844502f642d559d815831ea0bae,0.0,0.0,10.0,0.0,0.0,responsible
3324e1263b85fb41a7d8052ed358fcff,0.0,0.0,10.0,0.0,0.0,responsible
b17326da5a7ab02e04fc4dc9095ef7eb,0.0,0.0,10.0,0.0,0.0,responsible
fef3e907ac6f401c57c8f841c7e49cba,0.0,0.0,7.499999999999999,2.5,0.0,responsible
dd8a898dc0615fb9bd52812cfd7fa053,0.0,0.0,5.0,5.0,0.0,responsible
320571aa5fc5335d75a6c67ff4698700,0.0,0.0,0.0,0.0,0.0,responsible
6103761fe42c77551ab6f9946ccd461f,0.0,0.0,10.0,0.0,0.0,responsible
8574634c4df4b9acdaa574048e5a41d8,0.0,0.0,5.0,5.0,0.0,responsible
98e1d05e64d9b0d685afc2f8f78d1648,0.0,1.1417610522469859,8.858238947753014,0.0,0.0,responsible
604c724b59489c8a1bd7a921d5900fec,3.1681250896571505,0.0,3.6637498206856978,3.1681250896571505,0.0,responsible
050fbe00c0fa85beec23f09bd5f97934,0.0,10.0,0.0,0.0,0.0,extraverted
35cd9906523d97c455342c38958bf929,0.0,0.0,10.0,0.0,0.0,responsible
2cf3276c2c059584e009fa20721e1199,0.0,0.0,0.0,0.0,0.0,responsible
49944441b9afe61380334dbb759faca6,0.0,0.0,4.000000000000001,4.000000000000001,2.0000000000000004,responsible
4228d006bb2cc5ec26010f6a20c4720f,0.0,0.0,0.0,10.0,0.0,serious
